condition,split,protein,protein_length,eligible_start_index_0based,eligible_end_index_0based_exclusive,terminal_exclusion_used,n_flexibility_supporting_bands,n_rigidity_supporting_bands,n_total_bands,profile_identity_max_abs_error
esm2_top4_bilstm_attn,train,3e4w_B,320,1,319,0,10,9,19,3.164959405665968e-09
esm2_top4_bilstm_attn,train,3e9v_A,120,1,119,0,2,2,4,2.7032411864524875e-09
esm2_top4_bilstm_attn,train,3ebh_A,889,1,888,0,23,23,46,8.191380906907852e-10
esm2_top4_bilstm_attn,train,3eh1_A,751,1,750,0,19,19,38,8.687410790741978e-10
esm2_top4_bilstm_attn,train,3emi_A,116,1,115,0,5,2,7,4.771488537613777e-09
esm2_top4_bilstm_attn,train,3eoj_A,366,1,365,0,12,11,23,1.1425072554693827e-09
esm2_top4_bilstm_attn,train,3eqx_A,373,1,372,0,10,10,20,1.8058239348306415e-09
esm2_top4_bilstm_attn,train,3eto_A,242,1,241,0,6,4,10,3.794984659855061e-09
esm2_top4_bilstm_attn,train,3eye_A,168,1,167,0,6,3,9,3.5591030123072187e-09
esm2_top4_bilstm_attn,train,3ezu_A,342,1,341,0,8,8,16,1.2653023073738723e-09
esm2_top4_bilstm_attn,train,3f0o_B,212,1,211,0,6,6,12,2.819540267928744e-09
esm2_top4_bilstm_attn,train,3f0p_A,212,1,211,0,6,6,12,2.819540267928744e-09
esm2_top4_bilstm_attn,train,3fbl_A,82,1,81,0,1,2,3,4.114045104586239e-09
esm2_top4_bilstm_attn,train,3fcn_A,164,1,163,0,3,3,6,2.7544647673849454e-09
esm2_top4_bilstm_attn,train,3fh2_A,146,1,145,0,3,2,5,4.624193916669128e-09
esm2_top4_bilstm_attn,train,3fhf_A,214,1,213,0,5,6,11,1.7782650907349762e-09
esm2_top4_bilstm_attn,train,3fm2_A,135,1,134,0,3,3,6,7.208116770129891e-09
esm2_top4_bilstm_attn,train,3fo8_D,283,1,282,0,10,9,19,1.942306759872281e-09
esm2_top4_bilstm_attn,train,3fp5_A,106,1,105,0,2,2,4,5.494939614436589e-09
esm2_top4_bilstm_attn,train,3fpn_A,119,1,118,0,5,5,10,3.4048772690198348e-09
esm2_top4_bilstm_attn,train,3fyb_A,104,1,103,0,3,2,5,3.8116858558367994e-09
esm2_top4_bilstm_attn,train,3g06_A,622,1,621,0,16,17,33,9.437625680952522e-10
esm2_top4_bilstm_attn,train,3g0m_A,141,1,140,0,3,4,7,4.052758573180881e-09
esm2_top4_bilstm_attn,train,3g28_A,77,1,76,0,1,1,2,8.372808224521577e-09
esm2_top4_bilstm_attn,train,3g3s_B,249,1,248,0,9,9,18,3.319016173009004e-09
esm2_top4_bilstm_attn,train,3g5t_A,299,1,298,0,10,9,19,2.6244453277257662e-09
esm2_top4_bilstm_attn,train,3g98_B,111,1,110,0,2,2,4,5.740702135881293e-09
esm2_top4_bilstm_attn,train,3ga3_A,133,1,132,0,4,3,7,2.919349206820243e-09
esm2_top4_bilstm_attn,train,3gmv_X,156,1,155,0,5,5,10,2.2836417201688164e-09
esm2_top4_bilstm_attn,train,3gqv_A,371,1,370,0,10,9,19,2.0164572234193656e-09
esm2_top4_bilstm_attn,train,3gs9_A,342,1,341,0,10,8,18,2.6691948651347275e-09
esm2_top4_bilstm_attn,train,3gwi_A,170,1,169,0,3,2,5,2.217446226637776e-09
esm2_top4_bilstm_attn,train,3h0n_A,188,1,187,0,5,5,10,1.5157037847046695e-09
esm2_top4_bilstm_attn,train,3h1d_A,405,1,404,0,11,11,22,1.52196655278658e-09
esm2_top4_bilstm_attn,train,3h1w_A,393,1,392,0,14,13,27,2.1022907858991857e-09
esm2_top4_bilstm_attn,train,3h5q_A,436,1,435,0,14,13,27,1.18074860999684e-09
esm2_top4_bilstm_attn,train,3h8t_A,191,1,190,0,5,4,9,7.120899425672178e-09
esm2_top4_bilstm_attn,train,3hdj_B,313,1,312,0,7,8,15,1.7998567081178862e-09
esm2_top4_bilstm_attn,train,3hfw_A,357,1,356,0,9,9,18,1.602214860785267e-09
esm2_top4_bilstm_attn,train,3hgl_A,85,1,84,0,2,2,4,3.1210372064549574e-09
esm2_top4_bilstm_attn,train,3hms_A,101,1,100,0,3,2,5,5.603589592340086e-09
esm2_top4_bilstm_attn,train,3ho6_A,267,1,266,0,9,8,17,1.3698597811639956e-09
esm2_top4_bilstm_attn,train,3ib5_A,348,1,347,0,8,8,16,1.889934320153941e-09
esm2_top4_bilstm_attn,train,3ig9_C,78,1,77,0,2,1,3,7.797769541184607e-09
esm2_top4_bilstm_attn,train,3ii2_A,157,1,156,0,3,4,7,1.9560154052022938e-09
esm2_top4_bilstm_attn,train,3iiu_M,151,1,150,0,4,4,8,2.952543098899696e-09
esm2_top4_bilstm_attn,train,3ijw_A,268,1,267,0,9,8,17,1.7561563314671957e-09
esm2_top4_bilstm_attn,train,3ikw_A,374,1,373,0,11,11,22,1.0207238387849316e-09
esm2_top4_bilstm_attn,train,3ilw_A,470,1,469,0,10,10,20,2.173372259939299e-09
esm2_top4_bilstm_attn,train,3im1_A,328,1,327,0,8,8,16,2.205733706794888e-09
esm2_top4_bilstm_attn,train,3im3_A,50,1,49,0,1,1,2,5.371272315812803e-09
esm2_top4_bilstm_attn,train,3ipf_A,71,1,70,0,3,2,5,4.945304610259882e-09
esm2_top4_bilstm_attn,train,3it4_B,205,1,204,0,6,6,12,4.471310433018516e-09
esm2_top4_bilstm_attn,train,3it4_C,199,1,198,0,8,7,15,3.098570067194828e-09
esm2_top4_bilstm_attn,train,3jsy_B,213,1,212,0,5,5,10,4.282226573337766e-09
esm2_top4_bilstm_attn,train,3ju4_A,670,1,669,0,19,18,37,5.841732375611031e-10
esm2_top4_bilstm_attn,train,3jv1_A,182,1,181,0,4,4,8,2.16184048440482e-09
esm2_top4_bilstm_attn,train,3jz9_A,197,1,196,0,3,4,7,2.006922961150792e-09
esm2_top4_bilstm_attn,train,3k5j_A,183,1,182,0,4,3,7,4.129248054596246e-09
esm2_top4_bilstm_attn,train,3ka5_A,65,1,64,0,1,1,2,1.2492032297473088e-08
esm2_top4_bilstm_attn,train,3kbb_A,216,1,215,0,5,5,10,1.236164948181795e-09
esm2_top4_bilstm_attn,train,3kby_A,145,1,144,0,3,3,6,1.8158933245970843e-09
esm2_top4_bilstm_attn,train,3kd4_A,506,1,505,0,13,13,26,9.52080414506895e-10
esm2_top4_bilstm_attn,train,3kde_C,77,1,76,0,2,1,3,4.8115023076888974e-09
esm2_top4_bilstm_attn,train,3klr_A,125,1,124,0,5,5,10,4.565382294430265e-09
esm2_top4_bilstm_attn,train,3kz5_E,52,1,51,0,1,0,1,5.243975031987702e-09
esm2_top4_bilstm_attn,train,3kz7_A,119,1,118,0,3,2,5,4.1689829366475806e-09
esm2_top4_bilstm_attn,train,3l32_A,45,1,44,0,1,0,1,1.2492024636934218e-09
esm2_top4_bilstm_attn,train,3l4h_A,109,1,108,0,2,2,4,3.1061944127941388e-09
esm2_top4_bilstm_attn,train,3l4p_A,907,1,906,0,18,19,37,9.89848536470106e-10
esm2_top4_bilstm_attn,train,3l51_B,166,1,165,0,4,4,8,2.5333322106746436e-09
esm2_top4_bilstm_attn,train,3l9a_X,88,1,87,0,3,2,5,3.275968829541398e-09
esm2_top4_bilstm_attn,train,3lae_A,81,1,80,0,2,2,4,6.6388423647367745e-09
esm2_top4_bilstm_attn,train,3las_B,166,1,165,0,3,3,6,2.8258126949509688e-09
esm2_top4_bilstm_attn,train,3ldu_A,385,1,384,0,12,12,24,1.1245371300816487e-09
esm2_top4_bilstm_attn,train,3let_B,314,1,313,0,7,7,14,1.4827673533446273e-09
esm2_top4_bilstm_attn,train,3lgb_B,194,1,193,0,3,3,6,2.7653808132299673e-09
esm2_top4_bilstm_attn,train,3lk7_A,451,1,450,0,14,16,30,1.3524347197702014e-09
esm2_top4_bilstm_attn,train,3lkt_Q,238,1,237,0,6,5,11,2.495408324421078e-09
esm2_top4_bilstm_attn,train,3ll7_A,410,1,409,0,11,11,22,1.2400168669657319e-09
esm2_top4_bilstm_attn,train,3lpc_A,340,1,339,0,5,6,11,1.003317429137951e-09
esm2_top4_bilstm_attn,train,3lpe_B,59,1,58,0,2,1,3,3.519286195796667e-09
esm2_top4_bilstm_attn,train,3lq9_A,134,1,133,0,4,3,7,3.6527483260329063e-09
esm2_top4_bilstm_attn,train,3luu_A,101,1,100,0,4,2,6,6.209637692933256e-09
esm2_top4_bilstm_attn,train,3lwx_A,199,1,198,0,6,7,13,3.871904130647863e-09
esm2_top4_bilstm_attn,train,3lx5_A,272,1,271,0,8,7,15,1.6892585108507774e-09
esm2_top4_bilstm_attn,train,3lyf_D,245,1,244,0,5,6,11,2.737180815337581e-09
esm2_top4_bilstm_attn,train,3lyy_A,107,1,106,0,3,2,5,4.060884295498113e-09
esm2_top4_bilstm_attn,train,3m5q_A,357,1,356,0,8,7,15,1.1444659664405776e-09
esm2_top4_bilstm_attn,train,3m66_A,270,1,269,0,4,4,8,2.4068560477985557e-09
esm2_top4_bilstm_attn,train,3m6z_A,380,1,379,0,8,9,17,1.1507399477750369e-09
esm2_top4_bilstm_attn,train,3m7a_A,140,1,139,0,5,4,9,3.7138381259183006e-09
esm2_top4_bilstm_attn,train,3m7d_A,380,1,379,0,8,9,17,1.1507399477750369e-09
esm2_top4_bilstm_attn,train,3mcb_B,58,1,57,0,1,0,1,3.802415715625784e-09
esm2_top4_bilstm_attn,train,3mil_A,240,1,239,0,6,5,11,2.928213893582665e-09
esm2_top4_bilstm_attn,train,3mm6_A,418,1,417,0,10,9,19,8.784425409302798e-10
esm2_top4_bilstm_attn,train,3mmy_D,56,1,55,0,1,0,1,6.290479692694362e-09
esm2_top4_bilstm_attn,train,3msw_A,145,1,144,0,5,4,9,5.3093565099970874e-09
esm2_top4_bilstm_attn,train,3mx7_A,90,1,89,0,3,2,5,6.775229266509086e-09
esm2_top4_bilstm_attn,train,3mxz_A,116,1,115,0,1,2,3,4.0385765842643195e-09
esm2_top4_bilstm_attn,train,3n4i_B,165,1,164,0,6,6,12,3.2531286553449945e-09
esm2_top4_bilstm_attn,train,3nci_A,903,1,902,0,23,22,45,5.971054761744199e-10
esm2_top4_bilstm_attn,train,3ncl_A,241,1,240,0,7,6,13,2.986535907467669e-09
esm2_top4_bilstm_attn,train,3ni2_A,536,1,535,0,14,13,27,1.4645903934074056e-09
esm2_top4_bilstm_attn,train,3nke_B,200,1,199,0,4,5,9,2.196588688718748e-09
esm2_top4_bilstm_attn,train,3nl9_A,171,1,170,0,4,4,8,2.4782700336345442e-09
esm2_top4_bilstm_attn,train,3nqi_A,246,1,245,0,5,4,9,1.8078463170922987e-09
esm2_top4_bilstm_attn,train,3nr1_A,178,1,177,0,4,4,8,2.9482738472808023e-09
esm2_top4_bilstm_attn,train,3nrl_B,81,1,80,0,3,2,5,5.72678970911511e-09
esm2_top4_bilstm_attn,train,3nyy_A,252,1,251,0,8,8,16,2.0550280366293805e-09
esm2_top4_bilstm_attn,train,3o0g_D,149,1,148,0,4,4,8,4.013577248329625e-09
esm2_top4_bilstm_attn,train,3o79_A,105,1,104,0,1,1,2,2.6083140092225676e-09
esm2_top4_bilstm_attn,train,3obl_B,132,1,131,0,5,4,9,2.2194459603497307e-09
esm2_top4_bilstm_attn,train,3ofg_B,95,1,94,0,4,3,7,5.5415636524003276e-09
esm2_top4_bilstm_attn,train,3ohg_A,285,1,284,0,9,8,17,2.5624808941415722e-09
esm2_top4_bilstm_attn,train,3ol3_A,107,1,106,0,3,3,6,5.919805090570662e-09
esm2_top4_bilstm_attn,train,3omd_B,145,1,144,0,5,5,10,2.9188442773886436e-09
esm2_top4_bilstm_attn,train,3on9_A,163,1,162,0,5,4,9,2.7991426954088183e-09
esm2_top4_bilstm_attn,train,3ov5_A,85,1,84,0,1,2,3,6.088745951871033e-09
esm2_top4_bilstm_attn,train,3p5p_A,764,1,763,0,18,19,37,1.1757811391177597e-09
esm2_top4_bilstm_attn,train,3pes_A,85,1,84,0,1,1,2,7.535778223655143e-09
esm2_top4_bilstm_attn,train,3pf6_A,62,1,61,0,1,1,2,7.65503083144381e-09
esm2_top4_bilstm_attn,train,3pkz_A,124,1,123,0,3,2,5,5.620987009180567e-09
esm2_top4_bilstm_attn,train,3po8_A,100,1,99,0,4,2,6,5.631090260749261e-09
esm2_top4_bilstm_attn,train,3pt1_A,471,1,470,0,11,11,22,1.2672529692281387e-09
esm2_top4_bilstm_attn,train,3pvh_A,153,1,152,0,3,3,6,2.762206463557959e-09
esm2_top4_bilstm_attn,train,3pzw_A,839,1,838,0,20,19,39,4.91761742438257e-10
esm2_top4_bilstm_attn,train,3q1c_A,360,1,359,0,8,9,17,9.272564382989401e-10
esm2_top4_bilstm_attn,train,3q1n_A,294,1,293,0,10,8,18,2.2326187565369082e-09
esm2_top4_bilstm_attn,train,3qc5_X,360,1,359,0,11,11,22,8.50471915114781e-10
esm2_top4_bilstm_attn,train,3qc7_A,179,1,178,0,6,5,11,3.435765227877141e-09
esm2_top4_bilstm_attn,train,3qfl_A,115,1,114,0,2,1,3,3.2405198524543266e-09
esm2_top4_bilstm_attn,train,3rjs_A,89,1,88,0,1,2,3,6.0386273759149844e-09
esm2_top4_bilstm_attn,train,3rlk_A,192,1,191,0,5,4,9,1.7004119223784642e-09
esm2_top4_bilstm_attn,train,3rmq_A,116,1,115,0,2,2,4,4.34462066323249e-09
esm2_top4_bilstm_attn,train,3rt4_A,171,1,170,0,6,5,11,2.6752902115845245e-09
esm2_top4_bilstm_attn,train,3rv1_B,246,1,245,0,5,5,10,2.221773431898555e-09
esm2_top4_bilstm_attn,train,3rxy_A,278,1,277,0,7,8,15,2.0491763841334887e-09
esm2_top4_bilstm_attn,train,3se9_G,353,1,352,0,9,7,16,1.3440798474206872e-09
esm2_top4_bilstm_attn,train,3shg_B,61,1,60,0,1,1,2,3.2258153925823763e-09
esm2_top4_bilstm_attn,train,3t4r_A,81,1,80,0,2,1,3,2.2189516890591676e-09
esm2_top4_bilstm_attn,train,3t7h_B,291,1,290,0,7,7,14,1.5139476339243174e-09
esm2_top4_bilstm_attn,train,3t7z_A,119,1,118,0,1,1,2,1.6024168658645976e-09
esm2_top4_bilstm_attn,train,3tgt_A,353,1,352,0,9,7,16,1.3440798474206872e-09
esm2_top4_bilstm_attn,train,3tvj_I,38,1,37,0,2,1,3,5.513964396186566e-09
esm2_top4_bilstm_attn,train,3txs_C,94,1,93,0,1,2,3,3.366517953296011e-09
esm2_top4_bilstm_attn,train,3u5v_A,76,1,75,0,2,1,3,8.508287407948956e-09
esm2_top4_bilstm_attn,train,3u9g_A,229,1,228,0,5,5,10,3.628874090111367e-09
esm2_top4_bilstm_attn,train,3ueb_E,110,1,109,0,1,1,2,4.500931183315515e-09
esm2_top4_bilstm_attn,train,3ush_B,129,1,128,0,3,2,5,2.2312944825131353e-09
esm2_top4_bilstm_attn,train,3v0r_A,133,1,132,0,5,4,9,5.08457542736096e-09
esm2_top4_bilstm_attn,train,3v3l_A,85,1,84,0,3,2,5,8.226344050399348e-09
esm2_top4_bilstm_attn,train,3v68_A,252,1,251,0,4,5,9,1.4379377688555905e-09
esm2_top4_bilstm_attn,train,3vc8_B,94,1,93,0,2,2,4,3.534001091765049e-09
esm2_top4_bilstm_attn,train,3vej_B,41,1,40,0,1,1,2,8.98853613762185e-09
esm2_top4_bilstm_attn,train,3vgp_A,164,1,163,0,4,4,8,2.8366500259835448e-09
esm2_top4_bilstm_attn,train,3vkw_A,446,1,445,0,8,9,17,1.03181285737719e-09
esm2_top4_bilstm_attn,train,3vth_A,761,1,760,0,18,20,38,1.1176015668468153e-09
esm2_top4_bilstm_attn,train,3wkx_A,669,1,668,0,16,16,32,7.830439074929529e-10
esm2_top4_bilstm_attn,train,3wol_A,698,1,697,0,17,17,34,7.030084292480865e-10
esm2_top4_bilstm_attn,train,3wur_B,171,1,170,0,3,4,7,3.2580991238262413e-09
esm2_top4_bilstm_attn,train,3wvz_A,201,1,200,0,6,6,12,2.300300394608712e-09
esm2_top4_bilstm_attn,train,3wx4_A,100,1,99,0,2,2,4,3.6506664358171292e-09
esm2_top4_bilstm_attn,train,3x0g_A,93,1,92,0,3,3,6,2.2853879899642493e-09
esm2_top4_bilstm_attn,train,3zdm_A,72,1,71,0,2,2,4,4.654613139365438e-09
esm2_top4_bilstm_attn,train,3zfn_A,148,1,147,0,4,2,6,2.6012387799312364e-09
esm2_top4_bilstm_attn,train,3zl8_A,437,1,436,0,15,14,29,9.77790626244257e-10
esm2_top4_bilstm_attn,train,3zoq_C,56,1,55,0,2,2,4,3.931142522617392e-09
esm2_top4_bilstm_attn,train,3zr8_X,65,1,64,0,2,2,4,5.3952611267504835e-09
esm2_top4_bilstm_attn,train,3zrg_B,67,1,66,0,1,2,3,3.1190996452323816e-09
esm2_top4_bilstm_attn,train,3zzo_A,95,1,94,0,1,0,1,3.5028089317989952e-09
esm2_top4_bilstm_attn,train,4a1k_A,165,1,164,0,3,2,5,5.34959943010449e-09
esm2_top4_bilstm_attn,train,4a3p_A,217,1,216,0,6,5,11,2.6246436135579643e-09
esm2_top4_bilstm_attn,train,4a56_A,93,1,92,0,3,3,6,6.9001733216111916e-09
esm2_top4_bilstm_attn,train,4af1_A,416,1,415,0,9,10,19,1.7252794748401357e-09
esm2_top4_bilstm_attn,train,4alz_A,198,1,197,0,6,6,12,2.17469464658393e-09
esm2_top4_bilstm_attn,train,4aqr_D,57,1,56,0,0,0,0,3.966184491943636e-09
esm2_top4_bilstm_attn,train,4b2f_A,214,1,213,0,4,4,8,1.331887933275766e-09
esm2_top4_bilstm_attn,train,4bgp_A,236,1,235,0,6,6,12,1.8177788163598052e-09
esm2_top4_bilstm_attn,train,4bt9_B,239,1,238,0,4,5,9,3.4548717220417302e-09
esm2_top4_bilstm_attn,train,4byz_A,194,1,193,0,4,4,8,1.9573437315401065e-09
esm2_top4_bilstm_attn,train,4cdp_A,354,1,353,0,12,10,22,1.58058099941627e-09
esm2_top4_bilstm_attn,train,4ct7_A,243,1,242,0,3,4,7,2.0178800852477252e-09
esm2_top4_bilstm_attn,train,4cv4_A,133,1,132,0,3,3,6,5.4932387527628634e-09
esm2_top4_bilstm_attn,train,4d71_A,596,1,595,0,18,17,35,7.740722229865327e-10
esm2_top4_bilstm_attn,train,4ddp_A,210,1,209,0,4,4,8,4.560018140864486e-09
esm2_top4_bilstm_attn,train,4dja_A,518,1,517,0,10,11,21,1.2547851646615982e-09
esm2_top4_bilstm_attn,train,4dlh_B,197,1,196,0,7,7,14,3.378626489691783e-09
esm2_top4_bilstm_attn,train,4e1p_A,61,1,60,0,1,1,2,6.9827166271352326e-09
esm2_top4_bilstm_attn,train,4e5r_A,56,1,55,0,1,0,1,6.3460383614710736e-09
esm2_top4_bilstm_attn,train,4ea9_A,220,1,219,0,4,4,8,2.5332498321262165e-09
esm2_top4_bilstm_attn,train,4ebg_A,101,1,100,0,2,2,4,3.173148854784813e-09
esm2_top4_bilstm_attn,train,4ehx_A,315,1,314,0,10,10,20,2.1418094520164743e-09
esm2_top4_bilstm_attn,train,4eo1_A,70,1,69,0,3,1,4,1.8191054218519298e-09
esm2_top4_bilstm_attn,train,4epi_A,330,1,329,0,10,9,19,1.4367838030437952e-09
esm2_top4_bilstm_attn,train,4erv_A,207,1,206,0,3,4,7,2.4638719953173904e-09
esm2_top4_bilstm_attn,train,4ew5_A,102,1,101,0,3,2,5,4.852282131651009e-09
esm2_top4_bilstm_attn,train,4f55_A,128,1,127,0,4,4,8,6.546759578895944e-09
esm2_top4_bilstm_attn,train,4f87_A,72,1,71,0,1,0,1,6.626222237571255e-09
esm2_top4_bilstm_attn,train,4f98_A,69,1,68,0,3,1,4,4.0722376581925346e-09
esm2_top4_bilstm_attn,train,4fch_B,221,1,220,0,8,7,15,1.879853606112647e-09
esm2_top4_bilstm_attn,train,4fhr_B,216,1,215,0,4,5,9,1.869896237849389e-09
esm2_top4_bilstm_attn,train,4ftf_A,112,1,111,0,3,2,5,4.075127124636424e-09
esm2_top4_bilstm_attn,train,4g6d_B,198,1,197,0,5,5,10,2.0018016133604988e-09
esm2_top4_bilstm_attn,train,4g75_A,297,1,296,0,8,7,15,1.0339394895808596e-09
esm2_top4_bilstm_attn,train,4gk9_A,279,1,278,0,8,8,16,1.0058133215196108e-09
esm2_top4_bilstm_attn,train,4gn0_A,105,1,104,0,1,2,3,2.164953993855079e-09
esm2_top4_bilstm_attn,train,4goq_B,110,1,109,0,3,3,6,3.2175888620145088e-09
esm2_top4_bilstm_attn,train,4gsj_A,291,1,290,0,6,6,12,1.0000571482038367e-09
esm2_top4_bilstm_attn,train,4gv2_A,357,1,356,0,10,10,20,2.039647561957736e-09
esm2_top4_bilstm_attn,train,4gvq_C,316,1,315,0,9,9,18,9.680486967589275e-10
esm2_top4_bilstm_attn,train,4h4n_A,67,1,66,0,2,1,3,5.721632945210331e-09
esm2_top4_bilstm_attn,train,4h9m_A,840,1,839,0,18,17,35,6.350794612419719e-10
esm2_top4_bilstm_attn,train,4hfq_B,203,1,202,0,7,8,15,4.418032162334384e-09
esm2_top4_bilstm_attn,train,4hfv_A,190,1,189,0,3,3,6,2.0828453406451786e-09
esm2_top4_bilstm_attn,train,4hwx_A,114,1,113,0,4,3,7,6.166034793864128e-09
esm2_top4_bilstm_attn,train,4iaj_B,78,1,77,0,3,1,4,6.126979812393074e-09
esm2_top4_bilstm_attn,train,4iu3_B,243,1,242,0,5,5,10,2.439070279081079e-09
esm2_top4_bilstm_attn,train,4j4r_A,248,1,247,0,7,7,14,1.6973927818852985e-09
esm2_top4_bilstm_attn,train,4j8c_A,46,1,45,0,1,0,1,3.9040028987358255e-09
esm2_top4_bilstm_attn,train,4jgi_A,211,1,210,0,4,4,8,4.537472619858818e-09
esm2_top4_bilstm_attn,train,4jja_A,371,1,370,0,8,10,18,1.3595792269782692e-09
esm2_top4_bilstm_attn,train,4jmu_A,112,1,111,0,3,3,6,5.933507685185191e-09
esm2_top4_bilstm_attn,train,4jnu_B,40,1,39,0,1,1,2,4.795600361262586e-09
esm2_top4_bilstm_attn,train,4jo7_A,89,1,88,0,1,2,3,5.751722653712932e-09
esm2_top4_bilstm_attn,train,4jqu_B,54,1,53,0,0,1,1,4.461716329728915e-09
esm2_top4_bilstm_attn,train,4kct_B,499,1,498,0,14,13,27,1.4432466333147431e-09
esm2_top4_bilstm_attn,train,4ke2_C,196,1,195,0,0,2,2,8.528719952494157e-10
esm2_top4_bilstm_attn,train,4kk7_A,395,1,394,0,14,14,28,1.9586066102306177e-09
esm2_top4_bilstm_attn,train,4ksn_C,78,1,77,0,1,0,1,3.987907337688057e-09
esm2_top4_bilstm_attn,train,4ljo_A,223,1,222,0,5,4,9,2.3821078443120314e-09
esm2_top4_bilstm_attn,train,4lpq_A,207,1,206,0,5,6,11,4.797548136536989e-09
esm2_top4_bilstm_attn,train,4lq4_A,211,1,210,0,5,5,10,4.931149044651306e-09
esm2_top4_bilstm_attn,train,4lzh_A,285,1,284,0,9,8,17,1.98682625907054e-09
esm2_top4_bilstm_attn,train,4m0q_A,230,1,229,0,5,4,9,1.5969552347172566e-09
esm2_top4_bilstm_attn,train,4m37_A,343,1,342,0,10,9,19,1.2186727182950108e-09
esm2_top4_bilstm_attn,train,4mb5_A,528,1,527,0,17,16,33,1.983728292742626e-09
esm2_top4_bilstm_attn,train,4mp8_A,339,1,338,0,10,10,20,1.989198583629559e-09
esm2_top4_bilstm_attn,train,4myy_A,85,1,84,0,1,2,3,8.452756272703255e-09
esm2_top4_bilstm_attn,train,4mzv_A,248,1,247,0,7,6,13,1.7211325697985558e-09
esm2_top4_bilstm_attn,train,4n67_A,227,1,226,0,7,6,13,3.0902125303100547e-09
esm2_top4_bilstm_attn,train,4ngd_A,302,1,301,0,9,8,17,1.495889578873033e-09
esm2_top4_bilstm_attn,train,4npd_A,58,1,57,0,2,2,4,4.681194543110223e-09
esm2_top4_bilstm_attn,train,4o66_D,76,1,75,0,3,2,5,7.347093600174048e-09
esm2_top4_bilstm_attn,train,4o6g_A,174,1,173,0,4,4,8,1.2657999093335093e-09
esm2_top4_bilstm_attn,train,4o87_A,320,1,319,0,7,7,14,7.258553758049402e-10
esm2_top4_bilstm_attn,train,4oe9_B,121,1,120,0,2,3,5,4.471885972634482e-09
esm2_top4_bilstm_attn,train,4oie_A,185,1,184,0,5,3,8,1.1741639188711517e-09
esm2_top4_bilstm_attn,train,4oj6_C,776,1,775,0,22,21,43,1.0391223437267172e-09
esm2_top4_bilstm_attn,train,4omf_B,281,1,280,0,7,7,14,8.316818345122101e-10
esm2_top4_bilstm_attn,train,4p5a_A,239,1,238,0,4,5,9,3.5163256750792016e-09
esm2_top4_bilstm_attn,train,4p7x_A,292,1,291,0,6,7,13,1.9294623676557876e-09
esm2_top4_bilstm_attn,train,4phr_A,277,1,276,0,8,8,16,1.7566077481490083e-09
esm2_top4_bilstm_attn,train,4pz1_A,98,1,97,0,1,2,3,2.7572679694998214e-09
esm2_top4_bilstm_attn,train,4q0y_A,134,1,133,0,4,4,8,3.031232154171448e-09
esm2_top4_bilstm_attn,train,4q7o_B,146,1,145,0,4,3,7,3.1341607087398415e-09
esm2_top4_bilstm_attn,train,4qb0_A,103,1,102,0,3,2,5,4.6957919774825996e-09
esm2_top4_bilstm_attn,train,4qbu_A,444,1,443,0,12,11,23,1.866050314269785e-09
esm2_top4_bilstm_attn,train,4qmd_A,193,1,192,0,5,5,10,2.2765336282759563e-09
esm2_top4_bilstm_attn,train,4qn8_B,155,1,154,0,4,3,7,4.086153415627791e-09
esm2_top4_bilstm_attn,train,4qtq_A,214,1,213,0,4,3,7,3.041990215280066e-09
esm2_top4_bilstm_attn,train,4qx8_B,68,1,67,0,0,1,1,4.048234192310929e-09
esm2_top4_bilstm_attn,train,4rgi_A,73,1,72,0,3,2,5,7.581742345053044e-09
esm2_top4_bilstm_attn,train,4rnz_A,371,1,370,0,12,13,25,9.234271125535543e-10
esm2_top4_bilstm_attn,train,4rp5_A,98,1,97,0,2,3,5,5.135202485462287e-09
esm2_top4_bilstm_attn,train,4rsw_B,255,1,254,0,6,6,12,4.0040182280876024e-09
esm2_top4_bilstm_attn,train,4s39_A,406,1,405,0,11,11,22,2.9587114980245133e-09
esm2_top4_bilstm_attn,train,4tkx_L,452,1,451,0,14,13,27,8.299742004780342e-10
esm2_top4_bilstm_attn,train,4tsh_A,121,1,120,0,1,1,2,2.3105313218252377e-09
esm2_top4_bilstm_attn,train,4u5h_G,90,1,89,0,4,3,7,3.3978198032968976e-09
esm2_top4_bilstm_attn,train,4u9b_A,187,1,186,0,2,2,4,5.073518605236416e-09
esm2_top4_bilstm_attn,train,4ubp_C,570,1,569,0,15,12,27,9.122995692223412e-10
esm2_top4_bilstm_attn,train,4ue8_B,38,1,37,0,1,0,1,5.5286175637547785e-09
esm2_top4_bilstm_attn,train,4v23_A,256,1,255,0,7,7,14,1.4090479893980046e-09
esm2_top4_bilstm_attn,train,4v4e_M,875,1,874,0,20,19,39,6.450788792022877e-10
esm2_top4_bilstm_attn,train,4wlr_B,102,1,101,0,2,2,4,6.38872865721396e-09
esm2_top4_bilstm_attn,train,4wrp_A,122,1,121,0,4,3,7,2.8085009873279887e-09
esm2_top4_bilstm_attn,train,4wt3_A,213,1,212,0,5,6,11,3.3219210715529357e-09
esm2_top4_bilstm_attn,train,4wyw_A,481,1,480,0,13,13,26,1.2115615177776817e-09
esm2_top4_bilstm_attn,train,4xb6_E,150,1,149,0,3,4,7,3.3800224841229465e-09
esm2_top4_bilstm_attn,train,4xb6_F,194,1,193,0,8,7,15,4.517693330541306e-09
esm2_top4_bilstm_attn,train,4xb6_H,281,1,280,0,8,6,14,1.848594166631301e-09
