name,ecod_domain_id,ecod_f_id,ecod_x_id,ecod_x_name,pdb_range
4aqr_D,e4aqrD1,3356.1.1.1,ECOD_X_3356,NO_X_NAME,D:39-95
4b2f_A,e4b2fA2,3620.1.1.1,ECOD_X_3620,NO_X_NAME,A:84-287
4b6i_D,e4b6iD1,3368.1.1.4,ECOD_X_3368,NO_X_NAME,D:18-117
4bgp_A,e4bgpA1,3644.1.1.1,ECOD_X_3644,NO_X_NAME,A:2-227
4bt9_B,e4bt9B1,3777.1.1,ECOD_X_3777,NO_X_NAME,B:1-143
4bt9_B,e4bt9B2,109.4.1.121,ECOD_X_109,Repetitive alpha hairpins,B:144-237
4byz_A,e4byzA1,3392.1.1.2,ECOD_X_3392,NO_X_NAME,A:-1-192
4cbe_A,e4cbeA1,3870.1.1.1,ECOD_X_3870,NO_X_NAME,A:5-218
4cdp_A,e4cdpA1,101.29.1.2,ECOD_X_101,HTH,A:1-39
4cdp_A,e4cdpA2,4216.1.1,ECOD_X_4216,NO_X_NAME,A:40-169
4cdp_A,e4cdpA3,101.29.1.7,ECOD_X_101,HTH,A:176-215
4cdp_A,e4cdpA4,4216.1.1,ECOD_X_4216,NO_X_NAME,A:216-337
4cfi_A,e4cfiA1,601.51.1.2,ECOD_X_601,Four-helical up-and-down bundle,"A:69-168,A:287-326"
4cfi_A,e4cfiA2,3019.1.1.8,ECOD_X_3019,NO_X_NAME,A:169-286
4cjn_A,e4cjnA1,243.1.1.13,ECOD_X_243,Cystatin-like,A:27-138
4cjn_A,e4cjnA2,4019.1.1.24,ECOD_X_4019,NO_X_NAME,A:399-524
4cjn_A,e4cjnA3,3702.1.1.1,ECOD_X_3702,NO_X_NAME,"A:139-167,A:239-326"
4cjn_A,e4cjnA4,308.2.1.2,ECOD_X_308,ClpS-like,A:168-238
4cjn_A,e4cjnA5,223.3.1.78,ECOD_X_223,Profilin-like,"A:327-398,A:525-668"
4csb_A,e4csbA1,3863.1.1.1,ECOD_X_3863,NO_X_NAME,A:22-134
4ct7_A,e4ct7A1,3881.1.1.1,ECOD_X_3881,NO_X_NAME,A:1352-1588
4cv4_A,e4cv4A1,508.1.1.2,ECOD_X_508,NO_X_NAME,A:47-179
4cv7_A,e4cv7A1,3863.1.1.1,ECOD_X_3863,NO_X_NAME,A:87-197
4d71_A,e4d71A1,2002.1.1.104,ECOD_X_2002,TIM beta/alpha-barrel,A:421-743
4d71_A,e4d71A2,12.2.1.8,ECOD_X_12,Glycosyl hydrolase domain-like,A:827-1006
4d71_A,e4d71A3,3823.1.1.2,ECOD_X_3823,NO_X_NAME,A:744-826
4ddp_A,e4ddpA1,3409.1.1.1,ECOD_X_3409,NO_X_NAME,A:248-447
4dja_A,e4djaA2,182.1.1.1,ECOD_X_182,NO_X_NAME,A:219-513
4dja_A,e4djaA3,2005.1.1.130,ECOD_X_2005,HUP domain-like,A:2-116
4dlh_B,e4dlhB1,3445.1.1.1,ECOD_X_3445,NO_X_NAME,B:1-191
4dok_A,e4dokA1,813.1.1.1,ECOD_X_813,NO_X_NAME,A:2-209
4dol_A,e4dolA1,813.1.1.1,ECOD_X_813,NO_X_NAME,A:11-217
4e1p_A,e4e1pA1,3380.1.1,ECOD_X_3380,NO_X_NAME,A:4-58
4e5r_A,e4e5rA1,64.1.1.1,ECOD_X_64,WW domain-like,A:300-355
4ea9_A,e4ea9A1,2003.1.8.20,ECOD_X_2003,Rossmann-like,A:3-94
4ea9_A,e4ea9A5,208.1.1.9,ECOD_X_208,Single-stranded left-handed beta-helix,A:94-212
4ebg_A,e4ebgA1,3389.1.1.1,ECOD_X_3389,NO_X_NAME,A:25-120
4ehx_A,e4ehxA1,2004.1.1.119,ECOD_X_2004,P-loop domains-like,"A:1-206,A:298-315"
4ehx_A,e4ehxA2,7591.1.1.1,ECOD_X_7591,NO_X_NAME,A:207-297
4eo1_A,e4eo1A1,392.1.1.1,ECOD_X_392,NO_X_NAME,A:113-179
4epi_A,e4epiA1,235.1.1.86,ECOD_X_235,NO_X_NAME,A:167-329
4epi_A,e4epiA2,3612.1.1.1,ECOD_X_3612,NO_X_NAME,A:0-166
4erv_A,e4ervA1,3191.1.1.2,ECOD_X_3191,NO_X_NAME,A:2597-2800
4ew5_A,e4ew5A1,3388.1.1.1,ECOD_X_3388,NO_X_NAME,A:60-161
4exo_A,e4exoA1,3488.1.1.1,ECOD_X_3488,NO_X_NAME,A:8-153
4ezi_A,e4eziA1,6080.1.1.1,ECOD_X_6080,NO_X_NAME,A:228-326
4ezi_A,e4eziA2,7579.1.1.2,ECOD_X_7579,NO_X_NAME,"A:32-229,A:300-305,A:328-402"
4f55_A,e4f55A1,3374.1.1.1,ECOD_X_3374,NO_X_NAME,A:132-259
4f87_A,e4f87A1,3376.1.1.3,ECOD_X_3376,NO_X_NAME,A:10-70
4f98_A,e4f98A1,3372.1.1.1,ECOD_X_3372,NO_X_NAME,A:25-86
4fc2_B,e4fc2B1,3762.1.1.1,ECOD_X_3762,NO_X_NAME,B:442-696
4fc2_B,e4fc2B2,7529.1.1.6,ECOD_X_7529,NO_X_NAME,B:697-957
4fch_B,e4fchB1,3597.1.1.3,ECOD_X_3597,NO_X_NAME,B:167-275
4fch_B,e4fchB2,3597.1.1.4,ECOD_X_3597,NO_X_NAME,B:276-379
4fhr_B,e4fhrB3,531.2.1.1,ECOD_X_531,Domains of FliG,B:113-194
4fhr_B,e4fhrB4,531.1.1.1,ECOD_X_531,Domains of FliG,B:195-327
4ftf_A,e4ftfA1,3148.1.1.2,ECOD_X_3148,NO_X_NAME,A:3-111
4g6d_B,e4g6dB1,3632.1.1.1,ECOD_X_3632,NO_X_NAME,B:1-198
4g75_A,e4g75A1,3173.1.1.1,ECOD_X_3173,NO_X_NAME,A:2-293
4geh_A,e4gehA1,3730.1.1.2,ECOD_X_3730,NO_X_NAME,A:15-74
4geh_A,e4gehA2,601.1.1.8,ECOD_X_601,Four-helical up-and-down bundle,A:75-212
4ghn_A,e4ghnA2,2486.1.1.9,ECOD_X_2486,NO_X_NAME,A:224-419
4ghn_A,e4ghnA3,3694.1.1.6,ECOD_X_3694,NO_X_NAME,A:53-122
4ghn_A,e4ghnA4,7.1.1.27,ECOD_X_7,NO_X_NAME,A:123-223
4gip_A,e4gipA1,3362.1.1.9,ECOD_X_3362,NO_X_NAME,A:20-100
4gk9_A,e4gk9A1,3188.1.1.1,ECOD_X_3188,NO_X_NAME,A:-2-276
4gn0_A,e4gn0A1,3757.1.1.1,ECOD_X_3757,NO_X_NAME,A:204-245
4gn0_A,e4gn0A2,4168.1.1.9,ECOD_X_4168,NO_X_NAME,A:246-308
4goq_B,e4goqB1,3098.1.1.1,ECOD_X_3098,NO_X_NAME,B:0-107
4gsj_A,e4gsjA1,3351.1.1.1,ECOD_X_3351,Atg7 N-terminal domain-like,"A:-1-149,A:260-289"
4gsj_A,e4gsjA2,3351.1.1.4,ECOD_X_3351,Atg7 N-terminal domain-like,A:150-259
4gv2_A,e4gv2A1,609.1.1.1,ECOD_X_609,NO_X_NAME,A:176-321
4gv2_A,e4gv2A2,237.1.1.13,ECOD_X_237,NO_X_NAME,A:322-532
4gvq_C,e4gvqC1,869.1.1.1,ECOD_X_869,NO_X_NAME,C:1-315
4h4n_A,e4h4nA1,3566.1.1.1,ECOD_X_3566,NO_X_NAME,A:3-64
4h9m_A,e4h9mA1,11.5.1.6,ECOD_X_11,Immunoglobulin-like beta-sandwich,A:127-272
4h9m_A,e4h9mA10,2002.1.1.12,ECOD_X_2002,TIM beta/alpha-barrel,"A:399-701,A:751-840"
4h9m_A,e4h9mA8,65.1.1.4,ECOD_X_65,NO_X_NAME,"A:273-398,A:702-750"
4h9m_A,e4h9mA9,525.1.1.1,ECOD_X_525,NO_X_NAME,A:1-126
4h9n_C,e4h9nC1,6103.1.1.1,ECOD_X_6103,NO_X_NAME,C:182-386
4hfq_B,e4hfqB1,6132.1.1,ECOD_X_6132,NO_X_NAME,B:1-64
4hfq_B,e4hfqB2,221.4.1.3,ECOD_X_221,beta-Grasp,B:65-203
4hfv_A,e4hfvA1,3848.1.1.1,ECOD_X_3848,NO_X_NAME,A:1-189
4hwx_A,e4hwxA1,841.1.1.1,ECOD_X_841,NO_X_NAME,A:-1-113
4iaj_B,e4iajB1,822.3.1.1,ECOD_X_822,GYF/BRK domain-like,B:24-100
4iu3_B,e4iu3B1,108.1.2.2,ECOD_X_108,EF-hand,B:117-236
4iu3_B,e4iu3B2,3649.1.1.1,ECOD_X_3649,NO_X_NAME,B:1-116
4j4r_A,e4j4rA1,3143.1.2.1,ECOD_X_3143,NO_X_NAME,A:1-248
4j8c_A,e4j8cA1,3727.1.1,ECOD_X_3727,NO_X_NAME,A:1-44
4jgi_A,e4jgiA1,2007.1.3.1,ECOD_X_2007,Flavodoxin-like,A:87-211
4jgi_A,e4jgiA2,4995.1.1.1,ECOD_X_4995,NO_X_NAME,A:1-82
4jja_A,e4jjaA1,2003.1.1.432,ECOD_X_2003,Rossmann-like,A:22-236
4jja_A,e4jjaA2,3643.1.1.1,ECOD_X_3643,NO_X_NAME,A:237-389
4jmu_A,e4jmuA1,612.1.1.4,ECOD_X_612,NO_X_NAME,A:6-110
4jnu_B,e4jnuB1,6159.1.1.1,ECOD_X_6159,NO_X_NAME,B:452-491
4jo7_A,e4jo7A1,6158.1.1.2,ECOD_X_6158,NO_X_NAME,A:328-415
4jqu_B,e4jquB1,6124.1.1.3,ECOD_X_6124,NO_X_NAME,B:150-203
4k2m_A,e4k2mA1,7577.1.1.6,ECOD_X_7577,NO_X_NAME,A:69-308
4k2m_A,e4k2mA2,3016.1.1.113,ECOD_X_3016,NO_X_NAME,A:309-440
4k2m_A,e4k2mA3,1055.1.1.1,ECOD_X_1055,NO_X_NAME,A:1-68
4kct_B,e4kctB1,7518.1.1.1,ECOD_X_7518,NO_X_NAME,B:359-499
4kct_B,e4kctB3,2002.1.1.220,ECOD_X_2002,TIM beta/alpha-barrel,"B:2-88,B:189-364"
4kct_B,e4kctB4,1.1.15.4,ECOD_X_1,cradle loop barrel,B:89-188
4ke2_C,e4ke2C1,3835.1.1.1,ECOD_X_3835,NO_X_NAME,C:0-195
4kk7_A,e4kk7A1,3708.1.1.1,ECOD_X_3708,NO_X_NAME,A:74-138
4kk7_A,e4kk7A2,3708.1.1.2,ECOD_X_3708,NO_X_NAME,A:182-243
4kk7_A,e4kk7A3,3708.1.1.3,ECOD_X_3708,NO_X_NAME,A:244-330
4kk7_A,e4kk7A4,3708.1.1.4,ECOD_X_3708,NO_X_NAME,A:391-458
4kk7_A,e4kk7A5,3709.1.1.1,ECOD_X_3709,NO_X_NAME,"A:139-181,A:331-390"
4koq_A,e4koqA1,295.1.1.7,ECOD_X_295,ssDNA-binding transcriptional regulator domain-like,A:82-250
4ksn_C,e4ksnC1,3707.1.1.1,ECOD_X_3707,NO_X_NAME,C:334-402
4lim_A,e4limA1,862.1.1.1,ECOD_X_862,NO_X_NAME,"A:6-192,A:314-393"
4lim_A,e4limA2,3054.1.1.2,ECOD_X_3054,NO_X_NAME,A:193-313
4ljo_A,e4ljoA1,376.1.6.8,ECOD_X_376,RING/U-box-like,A:857-935
4ljo_A,e4ljoA2,3773.1.1.1,ECOD_X_3773,NO_X_NAME,A:936-1072
4lpq_A,e4lpqA1,4091.1.1.1,ECOD_X_4091,NO_X_NAME,A:198-326
4lpq_A,e4lpqA2,144.1.1.1,ECOD_X_144,NO_X_NAME,A:123-197
4lq4_A,e4lq4A1,898.1.1.9,ECOD_X_898,NO_X_NAME,"A:1-51,A:148-211"
4lq4_A,e4lq4A2,2007.25.1.2,ECOD_X_2007,Flavodoxin-like,A:52-147
4lty_A,e4ltyA1,246.2.1.2,ECOD_X_246,Carbon-nitrogen hydrolase-like,A:1-276
4lty_A,e4ltyA2,3979.1.1.1,ECOD_X_3979,NO_X_NAME,A:277-340
4lzh_A,e4lzhA1,101.15.1.6,ECOD_X_101,HTH,A:21-91
4lzh_A,e4lzhA2,4091.1.1.1,ECOD_X_4091,NO_X_NAME,A:92-234
4lzh_A,e4lzhA3,3743.1.1.1,ECOD_X_3743,NO_X_NAME,A:235-304
4m0q_A,e4m0qA1,3400.1.1.1,ECOD_X_3400,NO_X_NAME,A:10-231
4m37_A,e4m37A1,3698.1.1.3,ECOD_X_3698,NO_X_NAME,A:203-374
4m37_A,e4m37A2,2003.1.5.183,ECOD_X_2003,Rossmann-like,A:38-202
4m62_S,e4m62S1,311.1.1.2,ECOD_X_311,NO_X_NAME,S:7-161
4mb5_A,e4mb5A1,2002.1.1.443,ECOD_X_2002,TIM beta/alpha-barrel,A:23-343
4mb5_A,e4mb5A3,3414.1.1.9,ECOD_X_3414,NO_X_NAME,A:421-504
4mb5_A,e4mb5A4,64.3.1.1,ECOD_X_64,WW domain-like,A:505-550
4mb5_A,e4mb5A5,3414.1.1.9,ECOD_X_3414,NO_X_NAME,A:342-423
4mmj_A,e4mmjA1,4312.1.1.8,ECOD_X_4312,RelE-like,A:3-92
4mp8_A,e4mp8A1,2003.1.1.94,ECOD_X_2003,Rossmann-like,A:123-308
4mp8_A,e4mp8A2,3692.1.1.1,ECOD_X_3692,NO_X_NAME,"A:3-122,A:309-336"
4myy_A,e4myyA1,6051.3.1.1,ECOD_X_6051,Docking domains in modular polyketide synthases,A:1-30
4myy_A,e4myyA2,6051.4.1.2,ECOD_X_6051,Docking domains in modular polyketide synthases,A:39-82
4mzv_A,e4mzvA1,6148.1.1.1,ECOD_X_6148,NO_X_NAME,A:25-62
4mzv_A,e4mzvA2,363.1.1.1,ECOD_X_363,NO_X_NAME,A:63-139
4mzv_A,e4mzvA3,304.151.1.2,ECOD_X_304,Alpha-beta plaits,A:140-266
4n67_A,e4n67A1,4040.1.1.11,ECOD_X_4040,NO_X_NAME,A:1-214
4na5_A,e4na5A1,3762.1.1.1,ECOD_X_3762,NO_X_NAME,A:442-688
4na5_A,e4na5A2,7529.1.1.6,ECOD_X_7529,NO_X_NAME,A:689-956
4ndt_A,e4ndtA1,3887.1.1.3,ECOD_X_3887,Yeast killer toxin-like,A:1-94
4ngd_A,e4ngdA1,4.1.1.48,ECOD_X_4,SH3,A:902-1032
4ngd_A,e4ngdA2,3767.1.1.2,ECOD_X_3767,NO_X_NAME,"A:756-901,A:1033-1053"
4npd_A,e4npdA1,632.2.1.1,ECOD_X_632,immunoglobulin/albumin-binding domain-like,A:1-58
4o66_D,e4o66D1,3696.1.1.1,ECOD_X_3696,NO_X_NAME,D:199-268
4o6g_A,e4o6gA1,3842.1.1.1,ECOD_X_3842,NO_X_NAME,A:1-174
4o6q_A,e4o6qA1,824.1.1.1,ECOD_X_824,NO_X_NAME,A:2-183
4o87_A,e4o87A1,6167.1.1.3,ECOD_X_6167,NO_X_NAME,A:2-319
4obi_A,e4obiA1,714.1.1.1,ECOD_X_714,NO_X_NAME,A:45-131
4oe9_B,e4oe9B1,3919.1.1.3,ECOD_X_3919,NO_X_NAME,B:5-120
4oie_A,e4oieA1,3829.1.1.1,ECOD_X_3829,NO_X_NAME,A:176-352
4oj6_C,e4oj6C1,3856.1.1.1,ECOD_X_3856,NO_X_NAME,C:10-171
4oj6_C,e4oj6C2,207.2.1.27,ECOD_X_207,Single-stranded right-handed beta-helix,C:172-768
4omf_B,e4omfB1,3740.1.1.2,ECOD_X_3740,NO_X_NAME,B:2-281
4oxw_A,e4oxwA1,277.1.1.6,ECOD_X_277,NO_X_NAME,A:5-110
4p3x_A,e4p3xA1,7588.1.1.1,ECOD_X_7588,NO_X_NAME,"A:-6-76,A:233-298"
4p3x_A,e4p3xA2,7588.1.1.1,ECOD_X_7588,NO_X_NAME,A:77-150
4p3x_A,e4p3xA3,7588.1.1.1,ECOD_X_7588,NO_X_NAME,A:151-232
4p5a_A,e4p5aA1,842.1.1.1,ECOD_X_842,NO_X_NAME,A:4-239
4p7x_A,e4p7xA1,10.12.1.11,ECOD_X_10,jelly-roll,A:-5-196
4p7x_A,e4p7xA2,6174.1.1.1,ECOD_X_6174,NO_X_NAME,A:197-280
4phr_A,e4phrA1,7596.1.1.1,ECOD_X_7596,NO_X_NAME,A:-4-272
4pz1_A,e4pz1A1,3886.1.1.1,ECOD_X_3886,NO_X_NAME,A:2-98
4q0y_A,e4q0yA1,3784.1.1.3,ECOD_X_3784,NO_X_NAME,A:0-160
4q7o_B,e4q7oB1,3884.1.1.1,ECOD_X_3884,NO_X_NAME,B:4-138
4qb0_A,e4qb0A1,6154.1.1.2,ECOD_X_6154,NO_X_NAME,A:645-739
4qbu_A,e4qbuA1,304.11.1.18,ECOD_X_304,Alpha-beta plaits,A:225-295
4qbu_A,e4qbuA3,6094.1.1.6,ECOD_X_6094,NO_X_NAME,A:5-87
4qbu_A,e4qbuA4,2007.1.19.4,ECOD_X_2007,Flavodoxin-like,"A:90-213,A:292-443"
4qmd_A,e4qmdA1,260.1.1.1,ECOD_X_260,NO_X_NAME,A:1822-2014
4qn8_B,e4qn8B1,3897.1.1.1,ECOD_X_3897,NO_X_NAME,B:1-153
4qtq_A,e4qtqA1,3308.2.1.1,ECOD_X_3308,periplasmic lysozyme inhibitor of I-type lysozyme-like,A:59-267
4qx8_B,e4qx8B1,6171.1.1.2,ECOD_X_6171,NO_X_NAME,B:450-517
4qxo_A,e4qxoA1,3398.1.1.1,ECOD_X_3398,NO_X_NAME,A:154-335
4rgi_A,e4rgiA1,3933.1.1.1,ECOD_X_3933,NO_X_NAME,A:1-70
4rnz_A,e4rnzA1,3953.1.1.1,ECOD_X_3953,NO_X_NAME,A:41-125
4rnz_A,e4rnzA2,3953.1.1.2,ECOD_X_3953,NO_X_NAME,A:126-226
4rnz_A,e4rnzA3,325.1.6.1,ECOD_X_325,alpha/beta-Hammerhead/Barrel-sandwich hybrid,A:227-409
4rp5_A,e4rp5A1,614.1.1.1,ECOD_X_614,NO_X_NAME,A:1-94
4rr9_A,e4rr9A1,2494.1.1.1,ECOD_X_2494,DTD-like,A:1-136
4rsw_B,e4rswB1,317.1.1.4,ECOD_X_317,NO_X_NAME,B:120-374
4s39_A,e4s39A1,296.1.1.1,ECOD_X_296,NO_X_NAME,A:292-404
4s39_A,e4s39A2,2002.1.1.1051,ECOD_X_2002,TIM beta/alpha-barrel,A:4-291
4tkx_L,e4tkxL1,7576.1.1.1,ECOD_X_7576,NO_X_NAME,L:229-371
4tkx_L,e4tkxL2,7575.1.1.7,ECOD_X_7575,NO_X_NAME,L:372-599
4tkx_L,e4tkxL3,11.1.1.143,ECOD_X_11,Immunoglobulin-like beta-sandwich,L:600-680
4tsh_A,e4tshA1,3908.1.1.2,ECOD_X_3908,NO_X_NAME,A:52-172
4u5h_G,e4u5hG1,3904.1.1,ECOD_X_3904,NO_X_NAME,G:1-86
4u9b_A,e4u9bA1,873.1.1.3,ECOD_X_873,NO_X_NAME,A:1-180
4ubp_C,e4ubpC1,65.1.1.4,ECOD_X_65,NO_X_NAME,"C:1-131,C:435-483"
4ubp_C,e4ubpC2,2002.1.1.12,ECOD_X_2002,TIM beta/alpha-barrel,"C:132-434,C:484-570"
4ue8_B,e4ue8B1,3935.1.1.1,ECOD_X_3935,NO_X_NAME,B:47-83
4v1g_B,e4v1gB1,5041.1.1.2,ECOD_X_5041,NO_X_NAME,B:1-86
4v23_A,e4v23A1,54.1.1.12,ECOD_X_54,NO_X_NAME,A:1-127
4v23_A,e4v23A2,54.1.1.8,ECOD_X_54,NO_X_NAME,A:128-255
4v4e_M,e4v4eM1,1.1.2.9,ECOD_X_1,cradle loop barrel,M:729-875
4v4e_M,e4v4eM2,1001.1.1.13,ECOD_X_1001,NO_X_NAME,M:1-73
4v4e_M,e4v4eM3,2003.2.1.19,ECOD_X_2003,Rossmann-like,"M:74-172,M:396-728"
4v4e_M,e4v4eM4,2003.2.1.25,ECOD_X_2003,Rossmann-like,M:173-395
4whe_A,e4wheA1,3291.1.1.3,ECOD_X_3291,NO_X_NAME,A:3-142
4wlr_B,e4wlrB1,3206.1.1.1,ECOD_X_3206,NO_X_NAME,B:286-384
4wrp_A,e4wrpA1,3486.2.1.1,ECOD_X_3486,Integron gene cassette protein HFX_CASS2-like,A:251-371
4wt3_A,e4wt3A1,101.1.1.352,ECOD_X_101,HTH,A:72-145
4wt3_A,e4wt3A2,3317.3.1.1,ECOD_X_3317,KorB C-terminal domain-like,A:146-269
4wyw_A,e4wywA1,304.48.1.146,ECOD_X_304,Alpha-beta plaits,A:1-377
4wyw_A,e4wywA2,4967.1.1.4,ECOD_X_4967,NO_X_NAME,A:378-479
4wzg_A,e4wzgA1,859.1.1.5,ECOD_X_859,NO_X_NAME,A:1-210
4xb4_A,e4xb4A1,565.1.1.2,ECOD_X_565,NO_X_NAME,A:20-165
4xb5_A,e4xb5A1,243.1.1.15,ECOD_X_243,Cystatin-like,A:174-314
4xb5_A,e4xb5A2,565.1.1.2,ECOD_X_565,NO_X_NAME,A:2-173
4xb6_E,e4xb6E1,3994.1.1.1,ECOD_X_3994,NO_X_NAME,E:2-150
4xb6_F,e4xb6F1,7578.1.1.1,ECOD_X_7578,NO_X_NAME,F:2-194
4xb6_H,e4xb6H1,3993.1.1.2,ECOD_X_3993,NO_X_NAME,H:236-278
4xb6_H,e4xb6H2,7578.1.1.2,ECOD_X_7578,NO_X_NAME,H:2-235
4xdu_A,e4xduA1,230.4.1.2,ECOD_X_230,T-fold,A:210-340
4xdu_A,e4xduA2,230.4.1.3,ECOD_X_230,T-fold,A:5-209
4xgl_A,e4xglA1,2006.1.4.6,ECOD_X_2006,HAD domain-like,A:361-539
4xgl_A,e4xglA3,3850.1.1.9,ECOD_X_3850,NO_X_NAME,A:537-582
4xgl_A,e4xglA4,3850.1.1.5,ECOD_X_3850,NO_X_NAME,A:333-362
4xgl_A,e4xglA5,109.4.1.721,ECOD_X_109,Repetitive alpha hairpins,A:207-332
4xo1_A,e4xo1A1,3976.1.1.1,ECOD_X_3976,NO_X_NAME,A:1-60
4xpz_A,e4xpzA2,7568.1.1.1,ECOD_X_7568,NO_X_NAME,A:426-518
4xpz_A,e4xpzA3,2006.1.1.15,ECOD_X_2006,HAD domain-like,A:150-425
4xqm_A,e4xqmA1,63.1.1.4,ECOD_X_63,NO_X_NAME,A:357-450
4y7s_A,e4y7sA1,3985.1.1.1,ECOD_X_3985,NO_X_NAME,A:34-144
4y93_A,e4y93A1,206.1.1.24,ECOD_X_206,NO_X_NAME,A:169-658
4y93_A,e4y93A2,220.1.1.13,ECOD_X_220,PH domain-like,A:0-137
4y93_A,e4y93A3,398.1.1.1,ECOD_X_398,NO_X_NAME,A:138-168
4yal_A,e4yalA1,1.1.7.64,ECOD_X_1,cradle loop barrel,"A:240-325,A:452-518"
4yal_A,e4yalA2,3687.1.1.1,ECOD_X_3687,NO_X_NAME,A:326-451
4yal_A,e4yalA3,2007.2.1.1,ECOD_X_2007,Flavodoxin-like,A:62-235
4yal_A,e4yalA4,7514.1.1.1,ECOD_X_7514,NO_X_NAME,A:519-678
4ykd_A,e4ykdA1,509.1.1.2,ECOD_X_509,NO_X_NAME,A:293-376
4ys0_A,e4ys0A1,2004.1.1.183,ECOD_X_2004,P-loop domains-like,A:441-615
4ys0_A,e4ys0A2,2004.1.1.148,ECOD_X_2004,P-loop domains-like,"A:2-272,A:392-440"
4ys0_A,e4ys0A3,570.1.1.1,ECOD_X_570,NO_X_NAME,A:272-391
4ys0_A,e4ys0A4,161.1.1.1,ECOD_X_161,NO_X_NAME,A:616-819
4ytw_C,e4ytwC1,3981.1.1.1,ECOD_X_3981,NO_X_NAME,C:5-76
4ywk_A,e4ywkA1,3003.1.1.6,ECOD_X_3003,NO_X_NAME,A:1-96
4ywk_A,e4ywkA2,2.1.1.380,ECOD_X_2,OB-fold,A:97-250
4yxp_A,e4yxpA1,3977.1.1,ECOD_X_3977,NO_X_NAME,A:242-512
4z3x_A,e4z3xA1,806.1.1.1,ECOD_X_806,NO_X_NAME,A:1-273
4z3x_A,e4z3xA2,169.1.1.1,ECOD_X_169,NO_X_NAME,A:274-653
4z8q_B,e4z8qB1,1010.1.1.1,ECOD_X_1010,NO_X_NAME,B:1-98
4z9p_A,e4z9pA1,566.1.1.4,ECOD_X_566,P40 nucleoprotein-like,A:35-350
4za9_A,e4za9A1,1.1.5.44,ECOD_X_1,cradle loop barrel,A:115-319
4za9_A,e4za9A2,327.12.1.1,ECOD_X_327,Alpha-lytic protease prodomain-like,A:320-499
4za9_A,e4za9A3,3688.1.1.1,ECOD_X_3688,NO_X_NAME,A:3-118
4zac_D,e4zacD1,327.12.1.1,ECOD_X_327,Alpha-lytic protease prodomain-like,D:323-503
4zac_D,e4zacD2,1.1.5.44,ECOD_X_1,cradle loop barrel,D:115-322
4zac_D,e4zacD3,3688.1.1.1,ECOD_X_3688,NO_X_NAME,D:1-120
4zav_A,e4zavA1,7564.1.1.1,ECOD_X_7564,NO_X_NAME,A:1-208
4zds_B,e4zdsB1,4996.1.1.1,ECOD_X_4996,NO_X_NAME,B:173-301
4zi3_D,e4zi3D1,3069.1.1.1,ECOD_X_3069,NO_X_NAME,D:3-130
4zmk_A,e4zmkA1,1009.1.1.1,ECOD_X_1009,NO_X_NAME,A:408-478
4zya_A,e4zyaA1,1089.1.1.1,ECOD_X_1089,NO_X_NAME,A:3-76
5a0n_A,e5a0nA1,2.22.1.9,ECOD_X_2,OB-fold,"A:42-118,A:227-255"
5a0n_A,e5a0nA2,3678.1.1.8,ECOD_X_3678,NO_X_NAME,A:119-226
5a5y_A,e5a5yA1,868.1.1.1,ECOD_X_868,NO_X_NAME,A:0-210
5a67_A,e5a67A1,868.1.1.1,ECOD_X_868,NO_X_NAME,A:-1-210
5b1n_A,e5b1nA1,605.1.1.3,ECOD_X_605,ROP-like,A:231-289
5b1q_B,e5b1qB1,1063.1.1.1,ECOD_X_1063,NO_X_NAME,B:8-455
5b3p_A,e5b3pA1,4272.1.1.1,ECOD_X_4272,Nqo5-like,A:1-134
5b5i_B,e5b5iB1,539.1.1.1,ECOD_X_539,NO_X_NAME,B:1-68
5bnh_A,e5bnhA1,3468.1.1.2,ECOD_X_3468,NO_X_NAME,A:53-175
5bs1_B,e5bs1B1,4085.1.1.1,ECOD_X_4085,RbcX-like,B:34-156
5btz_A,e5btzA1,3975.1.1.1,ECOD_X_3975,NO_X_NAME,A:155-288
5by8_B,e5by8B1,1017.1.1.1,ECOD_X_1017,NO_X_NAME,B:18-102
5c8q_B,e5c8qB1,101.15.1.9,ECOD_X_101,HTH,B:54-101
5c8q_B,e5c8qB2,705.1.1.1,ECOD_X_705,NO_X_NAME,"B:1-53,B:102-151"
5ce9_A,e5ce9A1,146.1.1.4,ECOD_X_146,NO_X_NAME,A:1-339
5cfl_A,e5cflA1,3398.1.1.1,ECOD_X_3398,NO_X_NAME,A:191-377
5cof_A,e5cofA1,620.1.1.3,ECOD_X_620,NO_X_NAME,A:0-171
5cyz_C,e5cyzC1,4208.1.1.1,ECOD_X_4208,NO_X_NAME,C:90-191
5dbl_A,e5dblA1,706.2.1.4,ECOD_X_706,Head domain of nucleotide exchange factor GrpE,A:500-548
5dbl_A,e5dblA2,706.2.1.2,ECOD_X_706,Head domain of nucleotide exchange factor GrpE,A:549-629
5dje_B,e5djeB1,1108.1.1.1,ECOD_X_1108,NO_X_NAME,B:5-140
5dmu_A,e5dmuA1,862.1.1.1,ECOD_X_862,NO_X_NAME,"A:13-93,A:118-313"
5dpo_A,e5dpoA1,4085.2.1.2,ECOD_X_4085,RbcX-like,A:11-114
5e3e_A,e5e3eA1,1024.1.1.1,ECOD_X_1024,NO_X_NAME,A:1-99
5e5y_C,e5e5yC1,397.8.1.1,ECOD_X_397,Toxic hairpin,C:2-63
