name,split,sequence_sha256,length,source_neq_row,label_mapping_method,exact_sequence_group_id,mmseqs_cluster_id,ecod_x_ids,union_group_id
3ldu_A,train,64801190e89511addcc2f1e053ce52c287f0ad11e1f89428b5a58cd50cf50a42,385,128,unique_sequence,exact_0820,mmseqs_0788,ECOD_X_2003;ECOD_X_304;ECOD_X_4143,union_0002
3let_B,train,8da25cb76261c3e648b8f285d4abda232e5db2ad848067c254e93ed659dc20d8,314,894,unique_sequence,exact_0821,mmseqs_0789,ECOD_X_3229;ECOD_X_4040,union_0002
3lgb_B,train,24d9dbdbb8fcd5b01f6da1ec51ee35779c61e58f19a90a50a8aaeef5896b8870,194,266,unique_sequence,exact_0822,mmseqs_0790,ECOD_X_182,union_0002
3lk7_A,train,b8c5dd3a05da77120f3a24734a28ff10309b2f6afc9b4be5b554d74cc2d5a5b8,451,644,unique_sequence,exact_0823,mmseqs_0791,ECOD_X_2003;ECOD_X_2004;ECOD_X_7570,union_0002
3lkt_Q,train,494a554d63261fb7569a9ede1653164391a3792ea9962fb8286fcde215979df8,238,1310,unique_sequence,exact_0824,mmseqs_0792,ECOD_X_11,union_0002
3ll7_A,train,d4b5c68cbe18d434bc00fd1c4170c36f5d9ad2e9a141197c1d361b6aef43d40a,410,55,unique_sequence,exact_0825,mmseqs_0793,ECOD_X_2003;ECOD_X_304;ECOD_X_3267;ECOD_X_4143,union_0002
3lpe_B,train,bfaa36a8e0efced78db84e44bcd3fab22057315e7bed7d8a58fd110ca9e42a11,59,1084,unique_sequence,exact_0827,mmseqs_0795,ECOD_X_375,union_0002
3luu_A,train,dd9b65175015b2e0e9681d2fb79f0ab27afe7db386a46d915c2cdcb6269f0244,101,409,unique_sequence,exact_0831,mmseqs_0799,ECOD_X_719,union_0002
3lx5_A,train,2c8f8e4328d143ba57bbe709af6f83034aae5931472f4275789755b97af9f285,272,1256,unique_sequence,exact_0834,mmseqs_0802,ECOD_X_2004;ECOD_X_3290,union_0002
3m6z_A,train,89b13ae27aefa469783bfeef68c82a537bdbe3bba814777110eb8b2dd81d695c,380,712,matched_original_atlas_neq,exact_0840,mmseqs_0808,ECOD_X_101;ECOD_X_102;ECOD_X_4348,union_0002
3m7d_A,train,89b13ae27aefa469783bfeef68c82a537bdbe3bba814777110eb8b2dd81d695c,380,130,matched_original_atlas_neq,exact_0840,mmseqs_0808,ECOD_X_101;ECOD_X_102;ECOD_X_4348,union_0002
3mil_A,train,138d6d7d56aa74d4df4ee4146ad909753fbc6cdcba2db0ea594fa84d13dac1da,240,1248,unique_sequence,exact_0845,mmseqs_0813,ECOD_X_2007,union_0002
3mm6_A,train,cf34be40041c61fa110d8acee6e8886b19c618208111f25f3cb620956c81c944,418,452,unique_sequence,exact_0846,mmseqs_0814,ECOD_X_205;ECOD_X_296;ECOD_X_304,union_0002
3mxz_A,train,0bb9a3a75c489d162d7ab456e5dfccb502401ecd080a66c06a8ece34279bbd3c,116,633,unique_sequence,exact_0855,mmseqs_0822,ECOD_X_604,union_0002
3nci_A,train,c3f6c367317d5dd1f52ff22324ab6ce137d45c1d4e881ac4e5446f2ea262c7a0,903,144,unique_sequence,exact_0858,mmseqs_0824,ECOD_X_2484;ECOD_X_304;ECOD_X_4969;ECOD_X_4970,union_0002
3ncl_A,train,84a776f9673afc78acf0ffc206932ff50ce930580c2b02789f2280f68b3154a3,241,1300,unique_sequence,exact_0859,mmseqs_0825,ECOD_X_1,union_0002
3ni2_A,train,a95cb93809c16d182eadaa189497531685f8ef1d7477d210daa6060e3f984eb0,536,174,unique_sequence,exact_0860,mmseqs_0826,ECOD_X_327;ECOD_X_4011;ECOD_X_7584,union_0002
3nl9_A,train,840e1b8b8973b46e8f2b47d6679661dfe91ba04b006a4e83cc525af8ca28d10c,171,119,unique_sequence,exact_0863,mmseqs_0829,ECOD_X_159,union_0002
3nqi_A,train,551503cbbc7c3b12e5e2af0b0b37cf43cc3f2b4629b6ed5d8210c94e12bf305d,246,931,unique_sequence,exact_0864,mmseqs_0830,ECOD_X_2;ECOD_X_3233,union_0002
3nyy_A,train,ee5cab7af4ab9480c7d8e7f599e9135bd7a83ea65cdf8127e69611f5d7439487,252,566,unique_sequence,exact_0869,mmseqs_0835,ECOD_X_325;ECOD_X_6090,union_0002
3o0g_D,train,67bc03afb12c26b58794f6a14257080f18fc9da88c613b41e5fe8b8502001cc8,149,849,unique_sequence,exact_0871,mmseqs_0837,ECOD_X_101,union_0002
3ohg_A,train,1d60ad0e637e934b5a8bda5203c2d182af5d559713988a49922b9fa40bfe2ee7,285,1040,unique_sequence,exact_0877,mmseqs_0842,ECOD_X_3256;ECOD_X_4187,union_0002
3ov5_A,train,32bd5d50f0fb797af825907ea24cf0746495fd5e6aa71592d09c93b0c9b0e34d,85,533,unique_sequence,exact_0885,mmseqs_0850,ECOD_X_3070,union_0002
3p5p_A,train,44425e403d19712f9a96d4bbc65599c52d977c48f626aa35eafa8500733f6221,764,1198,unique_sequence,exact_0891,mmseqs_0856,ECOD_X_109;ECOD_X_141,union_0002
3pzw_A,train,4b1618c0d65558f81a98beb0e1a9a4ae5064d51686b746ecae310248074e1825,839,1247,unique_sequence,exact_0898,mmseqs_0863,ECOD_X_10;ECOD_X_158,union_0002
3q1n_A,train,2c39e7d52a8a3ba2eb6ef65c81b6a7b1ddf69b63d0f1cd786cd21a7f928d7454,294,1071,unique_sequence,exact_0901,mmseqs_0866,ECOD_X_12,union_0002
3qc5_X,train,32e4202b94fded10bdfb188aa311e76118e1b9725920a1654712d5ab05382cf8,360,1355,unique_sequence,exact_0902,mmseqs_0867,ECOD_X_11;ECOD_X_6107,union_0002
3rt4_A,train,315718e5ab77454613c02bd88bb3459f3e4a25ff67bff464611ae5133c76d5b9,171,895,unique_sequence,exact_0910,mmseqs_0529,ECOD_X_285,union_0002
3rv1_B,train,9fa3ba862bf3cdb318fb129d5706c9a967994a55cad339d1c14495858572e059,246,501,unique_sequence,exact_0911,mmseqs_0875,ECOD_X_171;ECOD_X_3765,union_0002
3u9g_A,train,e88a6ce5923a35224ea5f75816377e2890914059365af3b79b8d858d1106d220,229,1194,unique_sequence,exact_0926,mmseqs_0889,ECOD_X_101;ECOD_X_906,union_0002
3vkw_A,train,14b17a9f46a887e433151d401ac3c1cb07bc2eed35f635d9413d1ebd8a89a942,446,1375,unique_sequence,exact_0935,mmseqs_0898,ECOD_X_2004;ECOD_X_3590,union_0002
3vth_A,train,bfc4545aa95971cbf312f1f508a82c9730661409af99d9d1566aa0dc07531f70,761,193,unique_sequence,exact_0938,mmseqs_0901,ECOD_X_2484;ECOD_X_297;ECOD_X_304;ECOD_X_6105,union_0002
3wkx_A,train,fd3643cb494a2254bc95297fd40ba345eee029ee263edc2f9073d4d471e9e30e,669,1210,unique_sequence,exact_0940,mmseqs_0903,ECOD_X_109;ECOD_X_12;ECOD_X_3880,union_0002
3wol_A,train,eb38884038d2b5fd2af249fafb425ec3f3641996c3373229894d781769b63f3a,698,7,unique_sequence,exact_0941,mmseqs_0904,ECOD_X_1;ECOD_X_6151,union_0002
3wvz_A,train,93c9dd45d45227df387d4443b52cc870f2a2ae406644b0a572225be3eb19cf5f,201,989,unique_sequence,exact_0943,mmseqs_0906,ECOD_X_10;ECOD_X_3959,union_0002
3zl8_A,train,2ff61d4ce669e59bd90af2d56c50c6a7f6beaca03dac11de2709115e916b142e,437,755,unique_sequence,exact_0949,mmseqs_0912,ECOD_X_2004;ECOD_X_2493;ECOD_X_7570,union_0002
4a1k_A,train,ae4e229383d6d5e3068520f57fb2241d41da35537db9290f15e57db447b6f5db,165,635,unique_sequence,exact_0954,mmseqs_0917,ECOD_X_101;ECOD_X_4091,union_0002
4a3p_A,train,30394c30fbdf365193af5abda2a0bda45b762be1e744d19b32981f4ec0a3140c,217,1286,unique_sequence,exact_0955,mmseqs_0918,ECOD_X_221;ECOD_X_4309,union_0002
4af1_A,train,55a65bc93152493605968e5930570b9aa6645a742bf2c6659cb981b5f14a8f52,416,1147,unique_sequence,exact_0958,mmseqs_0921,ECOD_X_2484;ECOD_X_301;ECOD_X_832,union_0002
4bt9_B,train,900a28f990b2e90f2f94f10acd7211e3c826144ce8cf3765015b0e8b1823f8dd,239,994,unique_sequence,exact_0964,mmseqs_0927,ECOD_X_109;ECOD_X_3777,union_0002
4cdp_A,train,6d27ac5dbf9a23aa8d8c15bbb98539c3f7069d02027c23c40a1f7a973b7ea6fa,354,923,unique_sequence,exact_0967,mmseqs_0930,ECOD_X_101;ECOD_X_4216,union_0002
4d71_A,train,3fa70917b0a448a77898d1d5fda98053e3b842ae8665fb6bf630a6a536edaa05,596,1003,unique_sequence,exact_0974,mmseqs_0936,ECOD_X_12;ECOD_X_2002;ECOD_X_3823,union_0002
4dja_A,train,6bab7899748e2720fd73a5d940d5f3a0d0ac95586157c33bc282562ff41c869c,518,60,unique_sequence,exact_0976,mmseqs_0938,ECOD_X_182;ECOD_X_2005,union_0002
4e5r_A,train,d28d90af142003f2a46db2971ed471717975f13ba1507a1cd18026ca95cb6063,56,297,unique_sequence,exact_0981,mmseqs_0943,ECOD_X_64,union_0002
4ea9_A,train,8b197cee9540575a92c9fe4b6457151b54653a0d47dc3040ad57545a7f05b0a3,220,1128,unique_sequence,exact_0982,mmseqs_0944,ECOD_X_2003;ECOD_X_208,union_0002
4ehx_A,train,c633b64e7d0f1a6262f0da83cdaf51409a6dd1cb514785ed930522b4076ceadb,315,908,unique_sequence,exact_0984,mmseqs_0946,ECOD_X_2004;ECOD_X_7591,union_0002
4gv2_A,train,af8addec2ede8822dd17537922964c9d6a80b885a86e8d395e942cdce83d6335,357,899,unique_sequence,exact_1007,mmseqs_0968,ECOD_X_237;ECOD_X_609,union_0002
4h9m_A,train,5dcea59fc96b1f9f67b7b724ddda1511f7cbf8732e05451aeeb0f2794ae4f42c,840,571,unique_sequence,exact_1010,mmseqs_0970,ECOD_X_11;ECOD_X_2002;ECOD_X_525;ECOD_X_65,union_0002
4hfq_B,train,0002b35bf51fa9ddabf19c8c7ee8bcc6d1e70e6b560d15ad21aa2da44e3e56f3,203,235,unique_sequence,exact_1012,mmseqs_0972,ECOD_X_221;ECOD_X_6132,union_0002
4iu3_B,train,ed9afc90ed15a9c979c2655ed01056d99be195ae8d1881e61bc12cb166165c48,243,1005,unique_sequence,exact_1016,mmseqs_0976,ECOD_X_108;ECOD_X_3649,union_0002
4jgi_A,train,35efb310d50fc1001e55f0c414ad26a09c9766e1dd43656c8b671790dac097d4,211,47,unique_sequence,exact_1019,mmseqs_0978,ECOD_X_2007;ECOD_X_4995,union_0002
4jja_A,train,cf6b41d8975c620cd990e1b398e7da23c5afb41fc597bfe81af0929dffb15d62,371,1259,unique_sequence,exact_1020,mmseqs_0979,ECOD_X_2003;ECOD_X_3643,union_0002
4kct_B,train,61697b0bc0a1f1f29eb4d8f30f1f0d9a45572f493bf3ebd36ba919153a2ef3e7,499,749,unique_sequence,exact_1026,mmseqs_0985,ECOD_X_1;ECOD_X_2002;ECOD_X_7518,union_0002
4ljo_A,train,54ad163e854d05c0c2fa792e8a6c1b7920dfb66a0eeb3b22abd7fd2e327870ee,223,703,unique_sequence,exact_1032,mmseqs_0991,ECOD_X_376;ECOD_X_3773,union_0002
4lpq_A,train,4e6b970bacaeb25ebef1ab6d80494416eab63a50ab6ca646022f9011d5634fcd,207,1130,unique_sequence,exact_1033,mmseqs_0992,ECOD_X_144;ECOD_X_4091,union_0002
4lq4_A,train,b6e226cec49c2307b9da9ded8c182b500c6d403feab876def441de31fc3b46a3,211,234,unique_sequence,exact_1034,mmseqs_0993,ECOD_X_2007;ECOD_X_898,union_0002
4lzh_A,train,6e18aa19846f0e851ffab39aa91e61561ca35c5dd8e49d10e5bcecef09195c36,285,1249,unique_sequence,exact_1036,mmseqs_0995,ECOD_X_101;ECOD_X_3743;ECOD_X_4091,union_0002
4m37_A,train,5ac4d6f948b3d2bbfdbe904cd5545842c7d38499b263b12065f1d55ce22f0b4a,343,95,unique_sequence,exact_1038,mmseqs_0997,ECOD_X_2003;ECOD_X_3698,union_0002
4mb5_A,train,14f31716df6ffa766dcfc7250f07e08e2855b44595b6cfc50ba2b0251cbe2748,528,1061,unique_sequence,exact_1040,mmseqs_0999,ECOD_X_2002;ECOD_X_3414;ECOD_X_64,union_0002
4mp8_A,train,24ee350aae29e09c5ac5a9901f3f9b8c8d4df8cbd1ce05a8d22ea812ad6150c3,339,595,unique_sequence,exact_1042,mmseqs_1001,ECOD_X_2003;ECOD_X_3692,union_0002
4mzv_A,train,7e89d740069e1f4b59513e747b5f8dcf0cc197f09044fa87284d9f4e27ad5f81,248,593,unique_sequence,exact_1044,mmseqs_1003,ECOD_X_304;ECOD_X_363;ECOD_X_6148,union_0002
4n67_A,train,7f52052b2146d7e580528fa3e97ccdafcebfb745e7f97eeabd24ca307da748d3,227,488,unique_sequence,exact_1045,mmseqs_1004,ECOD_X_4040,union_0002
4ngd_A,train,ff8517c64b65275523436823758cc6203084c1e04b992bd66937ebb4d54a30d3,302,817,unique_sequence,exact_1048,mmseqs_1006,ECOD_X_3767;ECOD_X_4,union_0002
4npd_A,train,f753ff3c4b9f11e9895e5929709dfdee97cc543020be6a6edc8d08d9e373f9fd,58,177,unique_sequence,exact_1049,mmseqs_1007,ECOD_X_632,union_0002
4oj6_C,train,6ff172f7fd6a945bef7686f72ce70344067d6f147681b1b189f3357069ac3b0b,776,768,unique_sequence,exact_1057,mmseqs_1014,ECOD_X_207;ECOD_X_3856,union_0002
4p7x_A,train,0ad7187430eb174ae2d6fbd6be511665226f0eb80c4128ba69dcb76fd786ec39,292,534,unique_sequence,exact_1062,mmseqs_1019,ECOD_X_10;ECOD_X_6174,union_0002
4qbu_A,train,b00b6e911bb3f1035db7d9b34d67a4c537edcdf034542624a4fbc6a167b96a4b,444,2,unique_sequence,exact_1068,mmseqs_1025,ECOD_X_2007;ECOD_X_304;ECOD_X_6094,union_0002
4rnz_A,train,648c42a8b8561c8ffff9f18eb97ccd92cf6fd2ef032927e9fda6f20c8cea582b,371,484,unique_sequence,exact_1075,mmseqs_1032,ECOD_X_325;ECOD_X_3953,union_0002
4s39_A,train,6b04ae4837992081f77c3fd0da341fff9628a2fa9f5474009c5e2b49aa6364b4,406,700,unique_sequence,exact_1079,mmseqs_1036,ECOD_X_2002;ECOD_X_296,union_0002
4tkx_L,train,8354dee1e1d823a0335ab718d5187f511e66adcaec7ddb1c5110614d85205940,452,701,unique_sequence,exact_1080,mmseqs_1037,ECOD_X_11;ECOD_X_7575;ECOD_X_7576,union_0002
4ubp_C,train,fdd9c8372b094618cbcf45887cb6fd49926959003c8baaed3204cad91dbe862f,570,81,unique_sequence,exact_1084,mmseqs_1041,ECOD_X_2002;ECOD_X_65,union_0002
4v4e_M,train,51693eede0c315cf6469ad543928aa358380cb9b460ac02112812b3e77bc5aed,875,1149,unique_sequence,exact_1088,mmseqs_1045,ECOD_X_1;ECOD_X_1001;ECOD_X_2003,union_0002
4wt3_A,train,c8dcb25eca6ec3f5b93dbbdbbd092bbe9536ed5e7ed2b2d8a3b15747764af258,213,1352,unique_sequence,exact_1092,mmseqs_1049,ECOD_X_101;ECOD_X_3317,union_0002
4wyw_A,train,cd1d2b04c439edd5301ce7eeb0c3ccb2daef04aff32b5c7a351a29b8b8a5757e,481,1356,unique_sequence,exact_1093,mmseqs_0233,ECOD_X_304;ECOD_X_4967,union_0002
4xgl_A,train,51ff315b3694f43c06381dbaebae69b4117eae2482f47d4db35bbb2bc76f1e7d,379,671,unique_sequence,exact_1101,mmseqs_1057,ECOD_X_109;ECOD_X_2006;ECOD_X_3850,union_0002
4xpz_A,train,0b163d4feee0a5244299a30625674e397f94c9d25c256d9acd579fbcda1850b9,372,316,unique_sequence,exact_1103,mmseqs_1059,ECOD_X_2006;ECOD_X_7568,union_0002
4yal_A,train,4174d222f746ad3c12970e724a3c645ebd58eea52c5a3919fc372887f5243baa,622,163,unique_sequence,exact_1107,mmseqs_1063,ECOD_X_1;ECOD_X_2007;ECOD_X_3687;ECOD_X_7514,union_0002
4ys0_A,train,ff0a97c5fbd339bfaf53ec24fa3b4a9b5f18fe72c4495b634414e4ed5baa4649,824,939,unique_sequence,exact_1109,mmseqs_1065,ECOD_X_161;ECOD_X_2004;ECOD_X_570,union_0002
4ywk_A,train,0a506749d8f526a5d374c11bef1405fad7cc5f3b16dd4cb7ee6d0a62fa6b8480,206,499,unique_sequence,exact_1111,mmseqs_1067,ECOD_X_2;ECOD_X_3003,union_0002
4za9_A,train,f1cc4fd14a265baa0beaf94fb1ad0461ac7cbbc3482b2a45470200fba4504381,508,1186,unique_sequence,exact_1116,mmseqs_1072,ECOD_X_1;ECOD_X_327;ECOD_X_3688,union_0002
4zac_D,train,f05dbbdc4cf14abe1913b1f6f4344affff5b7686d56f27af7c646665cdd76261,503,38,unique_sequence,exact_1117,mmseqs_1072,ECOD_X_1;ECOD_X_327;ECOD_X_3688,union_0002
5a0n_A,train,033272442cbaa531dd2a134604565b04de238e4b66ebe2da69db10c5eb358d61,220,166,unique_sequence,exact_1123,mmseqs_1078,ECOD_X_2;ECOD_X_3678,union_0002
5c8q_B,train,cc0d366e5727e4189fbcbc291f8b5b387283a64f6255d9ccd4b76159a9a921ac,154,1196,unique_sequence,exact_1133,mmseqs_1088,ECOD_X_101;ECOD_X_705,union_0002
5ce9_A,train,229433cb9b8c05bbf23e0aed29ed65ebc431df0d5219d18cda35942f20ae7f5b,339,204,unique_sequence,exact_1134,mmseqs_1089,ECOD_X_146,union_0002
5el3_B,train,257cdb8e47fe40ed8df2d22a94bf688eb529cc47f855d48d9f762c83bd0c6583,113,1076,unique_sequence,exact_1147,mmseqs_1100,ECOD_X_327,union_0002
5ftw_A,train,e4f95d40965c3e234864fda8d1c58c428fe034ea5321ba19978dcf5412f56cfb,256,268,unique_sequence,exact_1154,mmseqs_1107,ECOD_X_2003;ECOD_X_518,union_0002
5gof_A,train,5713a90b6419a306c9c9aa534eb933c0ade82c1a6ba363d69962ce4926149c52,422,43,unique_sequence,exact_1158,mmseqs_1110,ECOD_X_2004;ECOD_X_3615,union_0002
5hkx_A,train,5bb28b4f88e088507ab6527b6ef4d37649e19558b36459ca3b25dbead025d8c6,392,1381,unique_sequence,exact_1166,mmseqs_1118,ECOD_X_108;ECOD_X_214;ECOD_X_376;ECOD_X_611,union_0002
5ij2_B,train,4b838b7550b9fde0f107fc932d8393faeef17fa9533137a5879d36a96ab41c9a,201,702,unique_sequence,exact_1173,mmseqs_1124,ECOD_X_11;ECOD_X_6107,union_0002
5j3t_B,train,8c9f746a067a7631f494854dc5ed83bc902561aaf3c029c5ce97bb4460a9697a,242,1258,unique_sequence,exact_1178,mmseqs_1129,ECOD_X_221;ECOD_X_4310,union_0002
5j47_A,train,a6bbde0ba233666b205fdfea8dff4755db40fc248697b506714adc3298f94574,372,993,unique_sequence,exact_1179,mmseqs_1130,ECOD_X_2004;ECOD_X_4271;ECOD_X_8001,union_0002
5j72_A,train,7728281d6fe78144ecdb3993630e8b9de7f896d656ea48db568fa602b9592a19,638,1026,unique_sequence,exact_1180,mmseqs_1131,ECOD_X_11;ECOD_X_2011;ECOD_X_7597,union_0002
5ja5_A,train,1b448cdb01ef17a293e87c5c26d1a8db283075fef31c7af7f65d87e16c4732d3,209,1333,unique_sequence,exact_1181,mmseqs_1132,ECOD_X_109;ECOD_X_3990;ECOD_X_558,union_0002
5jbg_A,train,e6b85ebbdc19f9bc9d2f2f72d573c0d2125d1b14241a2e8ccca9cbcf1f2d05bb,680,1088,unique_sequence,exact_1183,mmseqs_1133,ECOD_X_2004;ECOD_X_3930;ECOD_X_708,union_0002
5jca_S,train,6f305038cf182da2468ffe0dd645df4539a7ff3fe9ef009eec413b5da9397b50,284,1204,unique_sequence,exact_1184,mmseqs_1134,ECOD_X_1;ECOD_X_3695;ECOD_X_7514,union_0002
5kdv_A,train,d41d8255e3fae30139ed75c4297a5fd9f928dc5f55fb9fb1b0d706f9c32a038f,891,8,unique_sequence,exact_1187,mmseqs_1137,ECOD_X_10;ECOD_X_1142;ECOD_X_2498;ECOD_X_7603,union_0002
5kdw_B,train,608ea04900ef1f04840db8c1c581ab66409e670d0b7dd397ed373507642171e4,885,111,unique_sequence,exact_1188,mmseqs_1137,ECOD_X_10;ECOD_X_1142;ECOD_X_2498;ECOD_X_7603,union_0002
5ltj_A,train,d32b32537ae33c3d357de267bc4acff1125f750ee14c5cd47cebb8c091d2436c,714,1034,unique_sequence,exact_1197,mmseqs_1145,ECOD_X_101;ECOD_X_2;ECOD_X_2004;ECOD_X_4156,union_0002
5m45_K,train,d18f16e551998b2affcaaad632de5e8f2d7793bde19647faaefa574f235e6205,717,758,unique_sequence,exact_1199,mmseqs_1147,ECOD_X_1143;ECOD_X_2484;ECOD_X_302;ECOD_X_7604,union_0002
5mdu_A,train,5c0f750bc29e6685619eb3c2cfec457b2b8d9327c3f787506ba2c400e992347e,157,730,unique_sequence,exact_1200,mmseqs_1148,ECOD_X_1157;ECOD_X_304,union_0002
5mux_B,train,b6cbe7799c7b297740d7e5cc2c28ac9d504c17983fc4f9e8f0b22097f4ea1bf7,472,793,unique_sequence,exact_1201,mmseqs_1149,ECOD_X_298;ECOD_X_4021,union_0002
5n0n_A,train,abaf15a0b7d565114e279623c6f4e5957e06ee9aeb087da87b9be0fb6055effd,410,388,unique_sequence,exact_1203,mmseqs_1151,ECOD_X_1137;ECOD_X_159;ECOD_X_7550,union_0002
5n0s_A,train,16a83b54b9beb26811f6bd41673c84c2c13ba80316699331c10783220157c74c,410,1033,unique_sequence,exact_1204,mmseqs_1151,ECOD_X_1137;ECOD_X_1201;ECOD_X_7550,union_0002
5njl_A,train,827a1075825bed87e3c2b707f4e517f3a5f797cad64db2da0300b0ad9ae899f5,295,519,unique_sequence,exact_1210,mmseqs_1156,ECOD_X_1148;ECOD_X_302;ECOD_X_896,union_0002
5o5s_A,train,625250b705187ac8e980859b2e0bc4af132eea4c2d8b71ab4dba96abbcfd5079,131,292,unique_sequence,exact_1212,mmseqs_1158,ECOD_X_7572,union_0002
5ok6_A,train,ef150f9909f5fc0ab2494428c8e1622bef34c3cc810fad6309b11ca41ea274cc,230,554,unique_sequence,exact_1215,mmseqs_0918,ECOD_X_221;ECOD_X_4309,union_0002
5ol4_A,train,b26e73ee832781208818e0f089c95bc0a59e0e98977e719063a4fc89df366d1f,100,781,unique_sequence,exact_1216,mmseqs_1161,ECOD_X_525,union_0002
5pal_A,train,9c2677fd4acba44236585efa20a9441affdff40159a3cbc2a8e79e5cc7f8553d,109,220,unique_sequence,exact_1220,mmseqs_1164,ECOD_X_108,union_0002
5t76_A,train,46accdff48535d39d13e85a163fbe2323cca12bae2ae242c776cff4a4a809f8e,215,947,unique_sequence,exact_1222,mmseqs_1166,ECOD_X_1134;ECOD_X_5104,union_0002
5ul3_A,train,0af3073a7c236a71413178dc89485593fd423e6ef4fe0e3dbe801a5e5e561220,744,1048,unique_sequence,exact_1226,mmseqs_1170,ECOD_X_2002;ECOD_X_2007;ECOD_X_3779;ECOD_X_633,union_0002
5ws1_A,train,38def697f52a861974ac166fea16ff7ed6ff44acd0479375fc5e8607c423142b,352,239,unique_sequence,exact_1239,mmseqs_0968,ECOD_X_237;ECOD_X_609,union_0002
5wvo_C,train,69c9e3d94b259683151ecf32a3cf1ca78e69ac37576d115699717d2c27f9f5e9,250,1302,unique_sequence,exact_1240,mmseqs_1181,ECOD_X_101;ECOD_X_3497,union_0002
5xct_B,train,4402dfbe12e048c5a4e9cd43f8d1e52f70cc64fbdb4729ab952c0dd8df23d295,163,774,unique_sequence,exact_1246,mmseqs_1187,ECOD_X_11;ECOD_X_4096,union_0002
6ao8_A,train,1994edf64e1b617ee6478880f24fd3fd3f6ea2809db971a65063c40b636f5120,580,42,unique_sequence,exact_1259,mmseqs_1199,ECOD_X_140;ECOD_X_2005;ECOD_X_310,union_0002
6b1z_A,train,e261abd0a4579410e2e740b562c75e7015d8bb7b5b3617d3f5738203b9f9717a,511,370,unique_sequence,exact_1263,mmseqs_1202,ECOD_X_101;ECOD_X_2005;ECOD_X_8002,union_0002
6bwq_A,train,e82299f8af8eb3853b89dcd04020446f2d349e4efaf3dda552978344ca2220e1,149,937,unique_sequence,exact_1267,mmseqs_1205,ECOD_X_304;ECOD_X_3604,union_0002
6e5y_A,train,a5b4f3503dfd8c8d15becd45967ed8dc907a46ee38c9bc8f70b9e0cb9664221d,448,1283,unique_sequence,exact_1279,mmseqs_1217,ECOD_X_2005;ECOD_X_253,union_0002
6eof_A,train,3b8b1315edb4014405e99c89e5f67c5c03043d8b1cf131d179ddd752f3531792,522,78,unique_sequence,exact_1281,mmseqs_1219,ECOD_X_2484;ECOD_X_511,union_0002
6f45_D,train,ceeb1fa21c2ab28326b742db9ccf40e47a1371db0d2c0b7936e5facda26235cb,249,287,unique_sequence,exact_1283,mmseqs_1221,ECOD_X_207;ECOD_X_7028,union_0002
6fsw_A,train,54ec1b3eee31d213a5b6c75b147be9a71909a78554ea3e3322472bd734c269dd,236,860,unique_sequence,exact_1285,mmseqs_0222,ECOD_X_103;ECOD_X_251;ECOD_X_304,union_0002
6gfx_C,train,7f181adf4ae6669fc2426cbffd2e5e2ff3edeb2a98303ae84f8e3161c14db4e6,160,145,unique_sequence,exact_1288,mmseqs_1225,ECOD_X_11;ECOD_X_4215,union_0002
6h49_A,train,996f8e262b7a0db85acc1b9a9c16208ec6de70c785aa021c3fa9132c0dba8c56,157,535,unique_sequence,exact_1290,mmseqs_1227,ECOD_X_101;ECOD_X_7108,union_0002
6iah_A,train,1d49a11e703dd40352511907dfdbc65f2f8b7844c5fc98240627acae1e09336d,240,89,unique_sequence,exact_1294,mmseqs_1231,ECOD_X_2006;ECOD_X_3787,union_0002
6idx_A,train,a9b82355f2719e590a2f721b53616ab05bbf2e2d4b696b9fc85f6c92aa52a8d9,524,1163,unique_sequence,exact_1295,mmseqs_1232,ECOD_X_109;ECOD_X_221;ECOD_X_7060,union_0002
6irx_A,train,ce224f2dbf8534578bf99a9fe07ecf407d44fcf0b60349681b70e9a4ea3f696a,496,1346,unique_sequence,exact_1297,mmseqs_1234,ECOD_X_2003;ECOD_X_632;ECOD_X_7039,union_0002
6l8s_A,train,f01e1e21eed65829601d02c44ba85b2a7427c3c8061d9fa4dbd2173652bea5b7,650,824,unique_sequence,exact_1307,mmseqs_1244,ECOD_X_11;ECOD_X_146;ECOD_X_151,union_0002
6lrd_A,train,8b6443cd0f21586a4313a351ba53f37429790960cd94fd00b8979d407c5ea954,705,663,unique_sequence,exact_1308,mmseqs_1245,ECOD_X_2;ECOD_X_2006;ECOD_X_5104;ECOD_X_7511,union_0002
6mdw_A,train,3192e095025fc8ff4adc97ec0a009863c8290e98f9cb80c4b20935918cc3a5f0,194,1060,unique_sequence,exact_1311,mmseqs_1247,ECOD_X_2498;ECOD_X_7056,union_0002
6ovk_R,train,0ce17e80981668ea25096a2863440eea115fc74f988ef65a3516f97f14ed1c22,219,925,unique_sequence,exact_1319,mmseqs_1255,ECOD_X_3070;ECOD_X_3772,union_0002
6oz1_A,train,a4c134a6aeab6ddccaff5990c28174cf7e8c10f84f1c1f8267820e8f8f7b842d,643,800,unique_sequence,exact_1320,mmseqs_1256,ECOD_X_327;ECOD_X_4011;ECOD_X_7584,union_0002
6p5x_B,train,58b34e05c8832ee74266074101d29eb29b4af499018fb45746308ae600f40e36,457,840,unique_sequence,exact_1322,mmseqs_1258,ECOD_X_1137;ECOD_X_2003;ECOD_X_4029;ECOD_X_4049;ECOD_X_7550,union_0002
